fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.42,0.4522,0.2019,4.166318801492967,0.0806902344810157,9.190047046456636,47.06,0.9977,3.48,0.49,12.24,9
8.66,0.6674,0.2641,2.669705275936076,0.1127458826104026,18.78263417307729,50.07,0.9918,3.25,0.5,13.85,10
6.7,0.4676,0.2192,4.024133445140112,0.053481659647172,21.13214836294354,44.96,0.9982,3.34,0.51,11.6,9
7.25,0.5064,0.1897,2.4017694722284806,0.0694089373262603,18.255147092469883,46.16,0.9961,3.25,0.5,11.33,8
7.95,0.4394,0.3019,3.5767925657914668,0.0703366339736214,15.965573167319963,54.32,0.9961,3.35,0.63,9.57,8
5.27,0.4266,0.1929,2.421324000267885,0.0608664997912676,11.723051882814577,40.04,0.9912,3.28,0.7,11.9,8
9.15,0.473,0.1423,2.3968942532231274,0.0962451797814066,10.310729994889956,35.69,0.9946,3.18,0.54,10.35,9
8.25,0.4539,0.3169,0.4777104285536588,0.0777632472359591,18.771250782679523,46.43,0.9974,3.21,0.66,10.31,8
7.62,0.6158,0.3595,0.69911128606606,0.0782025965793637,18.85115786137817,45.06,0.9938,3.29,0.29,9.15,7
8.27,0.5415,0.272,2.3788465935934253,0.1094934694858759,12.10911273379339,26.13,0.9909,3.18,0.43,10.68,8
7.87,0.6219,0.3043,3.2534894714182,0.0854818964217408,16.001978076197673,41.67,0.9958,3.25,0.57,10.9,8
7.34,0.3813,0.3036,2.457194078175452,0.0785271236510039,25.24532026915621,65.41,0.9939,3.38,0.58,10.69,8
6.83,0.6425,0.3878,1.656200985718821,0.0786047795338695,13.016767240967814,40.61,0.997,3.26,0.78,7.82,6
6.31,0.5221,0.2205,1.540272321698824,0.0643263476733723,17.15401321071367,50.5,0.9979,3.31,0.64,9.19,7
7.54,0.7039,0.2473,3.2528137769991217,0.1041828439335411,16.903046402644478,38.07,0.9963,3.28,0.7,11.17,8
7.63,0.5147,0.248,1.4779688840332998,0.0709069526991416,18.372869463134776,56.51,0.9955,3.19,0.65,9.18,7
8.5,0.3707,0.2727,3.3354116347836182,0.0804940116110174,23.7425419885463,46.24,0.9948,3.16,0.71,11.49,9
7.44,0.6484,0.2596,3.19645164112935,0.0389977994265721,21.260241408232567,34.14,0.9962,3.38,0.62,7.19,6
6.18,0.5064,0.2659,3.99774858653304,0.0927952233599981,10.786850026772006,49.92,0.9945,3.4,0.54,12.81,9
5.31,0.3048,0.2771,4.961294784913401,0.1084157289629564,16.119128467656505,58.75,0.9963,3.18,0.6,10.74,8
7.05,0.5345,0.3689,2.2488675684064567,0.1049326155302196,4.0371425282936,46.26,0.9981,3.39,0.58,12.16,9
7.17,0.5431,0.2837,2.3857049505074577,0.0591241310290783,13.212021608621017,40.98,0.9956,3.31,0.57,12.55,9
7.08,0.6276,0.3115,3.9454969196914993,0.0919696797274482,5.425156215597777,47.12,0.9964,3.35,0.6,11.46,9
5.36,0.1613,0.3034,2.454240651572074,0.0810325716071392,8.189863293057366,43.04,0.997,3.5,0.71,6.08,5
8.49,0.6349,0.2878,0.9381336881263094,0.0676031924076753,16.58936988135592,48.93,0.9949,3.09,0.76,11.63,9
8.49,0.4725,0.2567,1.732180664466805,0.0904904650670852,26.01544249917576,36.82,0.9961,3.25,0.74,10.52,8
6.21,0.7126,0.3102,2.8872232361178978,0.0933217393753206,17.38740650461407,30.44,0.9946,3.33,0.83,10.73,8
8.17,0.3482,0.1825,1.287082455148474,0.0889628521750549,23.837463054613924,51.04,0.9943,3.39,0.62,11.02,8
8.34,0.5745,0.347,4.518713959588159,0.0898876475289512,3.9713029833559226,62.44,0.9973,3.19,0.62,7.94,8
7.25,0.5612,0.3034,3.800920945323237,0.0781312753186762,9.107714558287832,44.57,0.9937,3.37,0.66,8.95,7
6.06,0.4778,0.275,1.56934796696763,0.1130130683969168,10.994919133155207,40.49,0.9959,3.32,0.52,6.03,5
9.14,0.4426,0.2694,1.648686727560845,0.0630999174550853,11.347105221681389,69.22,0.9954,3.45,0.46,10.46,8
7.66,0.4826,0.281,2.636584224680197,0.0879167806088755,19.922086410742637,51.34,0.9944,3.24,0.51,13.04,9
6.9,0.4853,0.3107,2.075745576572609,0.0531581638160238,9.720308027840606,50.37,0.9967,3.37,0.43,9.62,7
8.13,0.3947,0.2931,2.3972789590309143,0.0779520888888956,10.306586420348118,43.27,0.993,3.3,0.62,11.2,9
9.15,0.6193,0.3383,3.180641512972457,0.0850875367801185,11.494081477468086,35.01,0.9938,3.21,0.55,11.85,9
6.6,0.4108,0.3557,2.3045832019240056,0.0834789398638741,3.769986335062383,36.36,0.9942,3.23,0.66,8.46,7
8.03,0.6223,0.3247,3.927281637272738,0.0936676002786961,12.765414046857396,38.05,0.9935,3.23,0.72,10.9,9
9.53,0.3411,0.1954,3.366843638480653,0.0640665245020631,16.99902072696637,26.03,0.9948,3.29,0.5,11.7,9
5.86,0.5023,0.2439,3.5221223854759858,0.0637243071531458,13.688587848119743,37.8,0.9961,3.32,0.64,10.52,8
6.54,0.5038,0.3189,1.346491209781547,0.0546021539956143,15.087596663788826,41.51,0.9959,3.24,0.59,9.58,7
6.48,0.5184,0.3765,1.0673988253666638,0.0633433026273336,15.904984357634072,37.2,0.9963,3.39,0.57,11.29,8
7.01,0.6156,0.2407,2.481454817788537,0.0662603445321766,12.417632780480664,43.13,0.9953,3.27,0.52,9.05,7
6.95,0.4998,0.3,4.290855581376073,0.0629676019311943,12.838656012563307,39.23,0.996,3.42,0.66,12.74,9
7.56,0.4742,0.3314,3.715760888224329,0.0524831747503852,13.793039335121474,41.63,0.9986,3.32,0.57,10.38,8
6.22,0.5001,0.2753,3.2448381910548934,0.0864747354497283,15.533398618624782,33.79,0.9922,3.31,0.64,13.47,9
6.45,0.6181,0.2091,3.746529866502749,0.074433521847819,12.348199595297183,36.83,0.9965,3.26,0.61,11.79,9
7.56,0.3994,0.3678,1.3913579354358785,0.0829852165053422,8.906393986155601,39.96,0.9955,3.39,0.57,9.28,7
7.39,0.4179,0.2266,1.0594274385175717,0.0720577925283869,16.627930005261224,32.6,0.9952,3.11,0.76,11.61,8
8.25,0.3243,0.233,3.8003361792124095,0.1231169311508244,6.8848576313620775,39.08,0.9943,3.35,0.68,9.86,8
7.69,0.7227,0.2834,1.892577342113312,0.0404399980281868,11.417795162194173,33.83,0.992,3.37,0.44,9.47,7
8.13,0.404,0.2728,1.6984489886967609,0.0680666341832415,12.604747591558692,50.86,0.996,3.39,0.67,9.94,8
5.83,0.3315,0.2241,3.1087950158195543,0.0495796827238983,10.18212975969601,37.56,0.9935,3.32,0.48,10.93,8
6.74,0.4391,0.3538,2.252385376402956,0.0940120937527489,10.825935244033564,45.12,0.9974,3.6,0.66,7.84,6
9.42,0.4588,0.296,2.3781021888891662,0.0673048413641993,17.78396762656342,34.36,0.9943,3.32,0.66,11.35,9
7.67,0.6665,0.3153,2.841715924057264,0.0853330724174451,23.660753309429133,37.88,0.9947,3.1,0.56,9.45,8
8.1,0.4735,0.2678,2.674731808727836,0.0551630051905897,7.104140467665651,39.07,0.9952,3.3,0.61,13.0,9
7.53,0.5492,0.2697,0.8733182911844655,0.0805895380126131,12.838009585190033,27.47,0.9971,3.32,0.73,13.11,9
7.71,0.3409,0.3361,2.0310570821523357,0.076902840483458,15.398018394403678,23.48,0.9974,3.22,0.61,12.67,9
6.92,0.5408,0.244,3.2244574126650827,0.0690461219376391,15.481801637772978,26.45,0.9973,3.46,0.65,12.34,9
11.49,0.3551,0.2522,1.813393260216613,0.1407575694310583,6.6901871281806,46.86,0.9948,3.27,0.76,7.51,8
6.72,0.4886,0.2933,2.178066869839876,0.0856300220519292,15.476537793812332,45.15,0.9973,3.2,0.51,13.87,9
7.15,0.444,0.3152,2.2096560399034386,0.0424236061981654,15.00362375422904,37.16,0.9931,3.32,0.5,11.06,8
4.29,0.5258,0.3154,0.0517737819307235,0.1235318223124254,17.52426676193667,22.84,0.9972,3.32,0.69,13.19,8
8.53,0.5834,0.2229,2.601599309592149,0.0765503821919521,9.143237304208668,47.39,0.9967,3.35,0.5,14.43,10
6.54,0.3864,0.2158,1.8889746481372685,0.0573033895781413,14.725982535877153,34.08,0.997,3.04,0.62,10.98,8
7.13,0.4064,0.2276,3.085753438966486,0.065638382509865,10.613573920733607,42.49,0.9944,3.22,0.66,8.06,7
6.57,0.5394,0.3142,2.7595855009771646,0.0987985314696417,16.406356042379404,43.19,0.9956,3.34,0.68,10.37,8
7.03,0.5887,0.3141,1.705229972635531,0.1015014875041278,23.38080413356,52.17,0.9985,3.42,0.66,11.79,8
6.86,0.6617,0.286,2.96717519965631,0.0895417018723941,19.03409904619252,40.23,0.9929,3.33,0.44,10.25,8
7.15,0.4728,0.2848,2.014519749759514,0.0652889754566233,12.638364481888496,3.15,0.9964,3.22,0.62,9.25,7
7.14,0.3709,0.1874,1.8125606129976304,0.0937862306775078,16.286292776514788,46.25,0.9951,3.29,0.48,12.59,9
7.01,0.5387,0.286,1.0386075622089983,0.085383177489299,15.91839663481024,31.41,0.9957,3.4,0.46,10.77,8
7.0,0.4405,0.1913,2.9387687191817555,0.083526392946303,8.406186742826405,24.69,0.9966,3.38,0.69,10.18,8
8.77,0.4276,0.3113,2.348547796537126,0.0816489706249598,25.711229703939352,30.51,0.9938,3.37,0.66,10.61,8
8.26,0.6608,0.2542,1.9845459645201529,0.0749991200738592,17.914255146342995,17.24,0.9971,3.43,0.77,10.54,8
8.26,0.5819,0.2821,0.934246482294999,0.0830195919155099,19.923816911174843,47.34,0.9938,3.45,0.47,11.93,8
6.32,0.4472,0.2593,3.5993988211756136,0.0694870999578097,11.033585203504646,28.55,0.9955,3.19,0.56,12.4,9
8.71,0.5181,0.266,2.2175866317302804,0.0931991322208595,8.821929245979184,47.88,0.9927,3.23,0.6,11.98,9
8.56,0.5114,0.2143,2.840486137776856,0.0847292535229408,12.408210156435448,38.72,0.996,3.43,0.43,9.86,8
6.54,0.5365,0.2616,2.805451137215779,0.1187866958458958,15.492226090248534,38.25,0.9933,3.15,0.38,12.16,9
9.03,0.4794,0.2668,1.1270953768195595,0.0561237361963341,14.125520447727853,46.11,0.9967,3.4,0.52,10.06,8
6.38,0.33,0.2803,3.187461504997405,0.1049706003144756,9.823703112497835,11.55,0.9999,3.15,0.72,11.24,8
4.99,0.4224,0.2972,2.245073188562777,0.0619476635760567,18.739224933878035,46.56,0.9952,3.41,0.55,10.94,7
8.52,0.4668,0.294,2.297461805091798,0.068446824074339,12.040118639915036,41.87,0.9941,3.31,0.59,9.04,8
7.06,0.5228,0.2835,0.5592685868127232,0.0779867945304921,22.077062958277374,50.22,0.9953,3.32,0.56,10.97,8
8.37,0.4118,0.2374,3.7267218734078895,0.1112321620219197,14.032159911335594,35.64,0.9965,3.34,0.56,10.95,9
6.29,0.5386,0.205,2.60290037985428,0.0624911224973891,13.208725157241313,43.67,0.9936,3.21,0.53,12.11,9
5.69,0.4819,0.2199,2.284168587392792,0.1008963128135276,14.126085665837094,31.99,0.9956,3.43,0.54,13.45,9
8.68,0.4441,0.2291,1.805364192936024,0.0998657739819006,14.477150609345545,46.22,0.9998,3.42,0.46,14.12,10
5.51,0.393,0.3123,2.4415736615485915,0.104414421661602,16.449900805537787,47.72,0.9972,3.1,0.53,10.22,7
5.33,0.5646,0.3238,3.1383570587548864,0.067678022847772,9.218957395044928,13.38,0.994,3.49,0.83,8.74,7
4.89,0.5624,0.2302,2.4179577101334644,0.0966799521580362,24.300816837420644,43.3,0.9963,3.21,0.64,11.11,7
3.85,0.6,0.212,2.9715275214491648,0.0805347074749567,18.84576466094801,30.24,0.9953,3.16,0.69,10.28,7
5.95,0.5749,0.1889,1.405984258752765,0.089656480944704,21.66756920894537,37.91,0.9948,3.18,0.58,10.3,7
4.6,0.5824,0.2388,0.6676761055118039,0.07159404541373,8.932974387494648,37.52,0.9941,3.37,0.55,10.74,7
7.16,0.5582,0.2908,1.72048075270243,0.0412419030268733,17.034221298170205,42.06,0.9997,2.97,0.62,10.55,8
4.52,0.3442,0.2156,2.140527560648441,0.084021660387911,19.722759819036877,44.6,0.9912,3.25,0.49,9.13,6
5.89,0.4921,0.3293,1.4613546321900783,0.0958836491822359,22.41259111729593,37.31,0.9978,3.24,0.81,9.65,7
10.0,0.3768,0.2883,2.427476396096227,0.0985063590512118,6.274727294219508,33.98,0.995,3.26,0.53,13.0,10
7.61,0.6569,0.3233,2.2312456941086563,0.0873921649856666,10.540613414559465,33.5,0.9988,3.15,0.7,10.22,8
7.26,0.5186,0.2302,0.6144499368069622,0.0729029002492664,13.25973466355958,25.52,0.9934,3.3,0.51,10.31,8
5.26,0.647,0.3056,3.2389302036261034,0.0650496871649468,16.79372967266956,21.23,0.9971,3.31,0.66,13.73,9
6.91,0.417,0.2145,2.2733159303155834,0.0964558884968344,9.339170350479227,52.52,0.9981,3.25,0.63,10.3,8
7.26,0.5108,0.3046,1.3458910616338442,0.0981772577387387,21.12868320375508,25.7,0.9962,3.41,0.55,10.56,8
5.27,0.5463,0.342,0.9804047715761666,0.0792223068132906,9.96532160751064,55.95,0.9966,3.2,0.69,8.91,6
7.35,0.4869,0.3413,4.77914752091873,0.0851820008675527,5.221556534954342,28.97,0.9943,3.28,0.53,12.95,10
8.63,0.5388,0.2434,2.008328876318917,0.0837517609994792,15.76882305718685,46.74,0.9947,3.34,0.41,13.0,9
6.78,0.6682,0.2259,0.3688602829177552,0.0701303242544414,12.751897726281964,51.81,0.9952,3.14,0.67,8.66,7
6.96,0.4168,0.2617,1.0426494586119088,0.0977172704558698,15.304969445760602,35.93,0.9965,3.09,0.58,10.59,7
4.75,0.2562,0.3486,2.5798624983810665,0.1092998880236373,14.286469859714623,39.16,0.9932,3.32,0.57,10.98,7
5.52,0.6801,0.2019,1.7602206957983977,0.046667311412161,21.975691502954945,42.04,0.9921,3.39,0.61,10.21,7
8.47,0.4408,0.1943,2.2530804708167333,0.0905392715696419,18.3330618905792,41.67,0.9942,3.48,0.56,12.12,9
6.41,0.6322,0.1677,2.45552351485418,0.0883265230111744,14.49395262943045,32.47,0.997,3.29,0.53,10.42,8
6.08,0.5852,0.2747,2.466111223327565,0.0767620880535049,8.26482998967246,24.22,0.9946,3.3,0.55,11.11,8
6.37,0.4983,0.185,2.460776392073329,0.0604339430950516,12.728697401155458,42.57,0.9948,3.23,0.6,11.24,8
7.13,0.558,0.3295,2.3219152441401065,0.1149188108166013,12.666833471549856,43.96,0.9967,3.33,0.38,10.75,8
5.81,0.4059,0.352,4.114190628138509,0.076457232725255,7.368530382737404,33.18,0.996,3.17,0.63,7.78,7
7.35,0.5286,0.2632,2.1416354755857667,0.1148642340919199,18.907037547402872,52.01,0.9964,3.36,0.67,9.52,7
5.57,0.5794,0.3897,3.6064844844236505,0.0976545687375629,8.060051589621374,34.45,0.9969,3.29,0.54,9.12,7
8.13,0.4426,0.2817,2.70716938300971,0.0811814881545084,8.034598875239665,47.68,0.9952,3.22,0.69,10.9,8
5.93,0.482,0.2448,3.4543392307769523,0.076571176314634,11.260136173406837,47.42,0.9936,3.35,0.67,10.35,8
8.78,0.5513,0.2439,3.058892475172679,0.0837285941630796,9.248707525319304,23.5,0.9929,3.37,0.52,10.14,8
7.19,0.6523,0.3416,3.638009789529644,0.0906058927998776,13.000106671782206,48.17,0.9927,3.53,0.78,10.82,8
6.19,0.5197,0.3096,5.040514262092679,0.0836532189542647,7.834054140706549,16.15,0.9973,3.32,0.54,10.51,8
8.29,0.4769,0.1685,2.4172935820730403,0.0718749677513636,13.149448105639488,42.55,0.9927,3.27,0.62,8.69,7
5.55,0.5054,0.176,2.944621337974924,0.1019953198658301,13.578242125984744,32.19,0.9974,3.33,0.43,8.74,7
6.54,0.636,0.1965,4.396403906840348,0.1132811640098101,16.86943932339915,41.11,0.9949,3.33,0.56,12.27,9
7.2,0.4558,0.2404,2.7375805609087043,0.0795734625299588,16.31514784744285,51.91,0.9968,3.3,0.63,10.73,8
7.05,0.49,0.2051,0.143424963649414,0.0831549877846482,13.879605227437551,45.62,0.997,3.55,0.63,10.47,7
4.79,0.4568,0.2318,2.0510090653236643,0.0950275138930014,16.69419886069819,45.71,0.9957,3.43,0.62,11.73,8
6.1,0.4996,0.2289,2.1410928326478347,0.073225359004169,13.64236216458044,49.84,0.9968,3.4,0.94,10.33,8
7.4,0.5414,0.214,2.633194010688205,0.0380952386910179,21.827654572457675,35.2,0.9966,3.32,0.75,10.73,8
5.62,0.6234,0.376,1.855758153778701,0.0830919210700591,11.313130963561262,45.38,0.9981,3.32,0.67,11.05,8
8.72,0.3075,0.341,4.817369765847676,0.1015583850984865,12.165923278299577,41.35,0.9932,3.25,0.64,12.09,10
7.79,0.5755,0.359,4.6837204419283545,0.0540773153588101,15.003682933312318,35.23,0.9963,3.14,0.52,12.6,10
6.58,0.4308,0.3539,0.8710285783987077,0.0367847316655833,11.184678254417092,43.22,0.995,3.3,0.6,9.43,7
6.94,0.5793,0.2665,1.57516899651477,0.0919208186889881,21.42587664262457,32.4,0.9948,3.3,0.7,12.36,9
9.43,0.644,0.2755,3.558088139849911,0.0599020226569416,18.12666993573168,45.88,0.9949,3.26,0.62,10.02,8
8.32,0.6196,0.2236,1.685664765356885,0.0519259067486368,18.465306457655736,26.47,0.9985,3.41,0.65,11.6,9
7.66,0.5358,0.2774,2.0884414380277283,0.0563712533119597,17.641199570788803,53.68,0.9932,3.34,0.67,9.63,7
5.5,0.6034,0.22,1.7117871104408755,0.086598258785834,18.59719433099541,36.37,0.9957,3.32,0.77,8.71,7
9.16,0.4257,0.1899,3.9085475596840737,0.1061175508687653,11.470618187073782,44.54,0.9947,3.35,0.52,12.09,9
8.46,0.5132,0.2316,2.427957091835986,0.0526490672673429,17.503092345954627,35.62,0.9977,3.18,0.63,13.34,10
7.02,0.6719,0.3136,3.7552514729241873,0.084211185001981,9.61515790962875,32.37,0.994,3.27,0.69,10.15,8
6.54,0.4411,0.2748,1.9215036771543788,0.0859157528140939,10.288285183742923,39.06,0.9954,3.2,0.47,12.43,9
6.97,0.5397,0.3001,3.2974902492313065,0.0841965786581578,16.885545818027733,55.54,0.9979,3.4,0.49,9.83,8
5.76,0.4831,0.2709,2.2363129233987915,0.0926085743064514,14.760593654712888,40.3,0.9979,3.24,0.54,11.09,8
6.64,0.5005,0.2241,2.692493685495388,0.0795088310965242,16.266827206948243,31.63,0.9957,3.17,0.5,10.64,8
8.12,0.5606,0.296,2.0711429589755155,0.0513894959213321,12.134838626896116,22.27,0.996,3.33,0.68,10.37,8
5.03,0.493,0.2747,2.2403409378330923,0.0847332830898703,11.284579272278854,40.64,0.9972,3.42,0.69,10.35,7
6.82,0.5197,0.3358,2.408716949464332,0.1008821176643659,13.210216907190867,41.16,0.9958,3.17,0.56,8.96,7
7.34,0.4695,0.3377,2.750197958440358,0.0747879644947199,15.301360934421618,31.64,0.9944,3.41,0.56,12.42,9
7.32,0.3375,0.2552,3.2835514266294465,0.063464802527638,13.303149934465072,45.78,0.9931,3.28,0.7,9.55,8
5.79,0.5393,0.2761,1.5476461268194353,0.0961396018746052,19.144086232672176,42.01,0.9964,3.23,0.78,12.5,8
5.78,0.5639,0.2252,1.1783449143892444,0.0693041372309168,13.402746037492186,40.69,0.9937,3.45,0.79,9.66,7
8.51,0.6582,0.227,3.761130922164455,0.0748806820933161,6.998481517619119,43.19,0.9965,3.42,0.67,9.77,8
5.73,0.5068,0.2412,4.540316692122185,0.096676569888641,17.14803802307231,27.93,0.9939,3.18,0.74,11.62,8
8.41,0.3805,0.2946,3.4618404054928105,0.0914896846334562,20.81634652299553,42.39,0.9964,3.42,0.69,12.18,9
6.62,0.4446,0.244,3.808688260745532,0.127437580922938,17.295204959710695,39.68,0.9948,3.33,0.66,12.68,9
8.5,0.574,0.3473,2.128260702446561,0.0721297827074037,19.258178361870577,51.14,0.9945,3.33,0.69,8.42,7
6.69,0.5115,0.2937,3.11597541354697,0.1027275387640089,10.79104009618437,34.19,1.0001,3.22,0.77,9.47,7
5.8,0.5479,0.2566,2.933866611588729,0.0626240790393357,16.66260191823984,46.53,0.9954,3.26,0.75,12.99,9
8.23,0.4847,0.3208,2.6748488349717823,0.122373852563759,17.901044173574242,39.87,0.9986,3.46,0.75,9.07,8
7.18,0.707,0.2333,1.6504943960384173,0.1091370398386798,14.749618734836751,49.57,0.9924,3.24,0.69,10.84,8
8.94,0.6928,0.2378,0.8805040636453128,0.0954197526655871,8.768101580524615,64.8,0.9945,3.44,0.41,9.68,8
8.27,0.4268,0.3374,3.7434330939582714,0.0532370204769127,15.554339547357982,43.08,0.9984,3.58,0.56,9.61,8
6.92,0.6109,0.2047,3.2813188282417816,0.0908624033160589,21.85305376180267,34.32,0.9949,3.23,0.51,6.76,6
6.66,0.5504,0.2625,1.8412411385110896,0.0662336995764117,12.52511765116754,41.77,0.9973,3.36,0.46,11.74,8
7.23,0.5214,0.251,2.853186295202521,0.0947525208971384,25.685934468726664,45.0,0.9926,3.41,0.6,8.3,7
7.43,0.434,0.2333,2.043695938889102,0.0834518496753809,14.096508862454249,34.81,0.9958,3.32,0.57,10.61,8
6.14,0.6822,0.3193,3.43041184556114,0.076614675200392,16.83964772421262,37.54,0.9949,3.14,0.49,8.83,7
8.21,0.6365,0.3131,3.030260425372279,0.1191857429918198,9.930433668148662,36.44,0.997,3.31,0.69,11.29,9
6.72,0.3743,0.3039,4.050208677128688,0.0634662163587599,4.161787694467801,54.77,0.994,3.37,0.54,10.67,8
6.69,0.6583,0.2712,2.6302567087020687,0.0697862324007003,19.549323586831843,40.61,0.9941,3.39,0.61,7.67,6
6.55,0.5162,0.3021,2.4185662725095227,0.0948358926362349,18.03511203931142,44.69,0.997,3.2,0.8,9.06,7
7.48,0.4602,0.1699,2.542532870851658,0.0685229049374201,0.6216278843350835,29.48,0.9959,3.34,0.55,8.84,7
6.37,0.4223,0.2498,5.2995239467496775,0.0692559332211273,13.859463612437803,27.23,0.9982,3.34,0.45,10.78,8
7.36,0.6145,0.2719,3.189504994012276,0.0988120406085455,12.945393998322553,27.36,0.9936,3.46,0.74,8.46,7
10.52,0.56,0.2405,2.612459842208533,0.0985212677305529,19.43401826793411,42.24,0.997,3.41,0.5,10.53,9
7.14,0.4326,0.2793,3.4053425169086107,0.1192032955485156,18.506276748123728,32.0,0.9954,3.34,0.63,11.24,9
6.68,0.4389,0.3891,2.2666443266757708,0.092653844819181,10.175690372329091,31.26,0.9928,3.45,0.47,10.25,8
5.2,0.4812,0.2756,2.8582550516744214,0.1018811950355401,19.86643674027082,45.9,0.996,3.37,0.65,11.72,8
7.26,0.4687,0.2906,3.5175609783689143,0.0810373436970317,14.809605375070657,49.78,0.9943,3.26,0.45,7.36,6
5.87,0.5728,0.2801,0.0847444565031194,0.0756295997782374,15.51686805453835,33.39,0.9953,3.35,0.68,9.0,6
6.75,0.5579,0.2101,1.179121797356982,0.0838823153755857,17.284618326993638,4.3,0.9922,3.3,0.47,11.66,8
7.38,0.4564,0.1956,1.2570450767156205,0.0693703966185998,19.3051362387873,26.31,0.9933,3.36,0.7,12.68,9
5.12,0.3542,0.189,2.162710598477895,0.103323987653263,6.204310024585789,22.77,0.9979,3.52,0.49,8.84,6
7.39,0.3866,0.2841,2.1509786012439718,0.0642643741538421,10.462135233780083,55.73,0.9972,3.25,0.67,13.46,9
7.57,0.607,0.168,2.956515033059235,0.096132202375181,8.151091184372202,36.93,0.9944,3.38,0.58,12.63,9
5.64,0.4205,0.3021,3.172099770309686,0.1216325673247104,17.750735209532266,28.86,0.9969,3.46,0.52,11.96,8
6.73,0.5311,0.2599,3.974417091109472,0.0787061946584466,26.258211366714583,57.04,0.9936,3.53,0.66,11.62,9
5.0,0.3437,0.2926,2.182708281768768,0.1058871547495984,9.454027344425777,26.57,0.9936,3.41,0.54,9.93,7
9.09,0.5597,0.2037,2.1079342780641874,0.0877369621740054,10.840177494865396,41.59,0.995,3.27,0.61,9.77,8
7.6,0.712,0.3476,2.0273299705177505,0.0820080424569323,18.61469517181395,31.65,0.9954,3.21,0.65,13.09,9
6.98,0.3872,0.267,1.606678140718026,0.0971238228682095,20.81132680870541,25.17,0.9933,3.21,0.41,11.34,8
7.0,0.575,0.1753,2.700703959537075,0.0937612004455204,17.6199663339353,29.92,0.9953,3.06,0.78,11.91,9
8.56,0.5472,0.3317,1.2811467713303046,0.0905047296282827,16.57388056182064,51.6,0.9976,3.34,0.72,12.63,9
7.09,0.6118,0.2063,3.654888513674624,0.0808730335317327,7.73745151889421,38.01,0.998,3.28,0.44,9.93,8
7.6,0.5069,0.2089,2.767058621531957,0.0666362859031156,13.348013327327603,48.35,0.9942,3.29,0.62,9.81,8
9.02,0.5473,0.2101,3.319482771234387,0.1137623440803584,14.61471988996067,33.87,0.9951,3.26,0.63,10.31,9
6.78,0.5382,0.2545,4.121035685907448,0.0861659063218968,23.702796982430037,32.69,0.9933,3.31,0.72,11.32,8
5.89,0.5773,0.2994,0.2330608559575817,0.097237676119284,14.419007424673662,35.8,0.9955,3.26,0.56,9.93,7
6.21,0.4361,0.2979,2.366832107784664,0.1230367357664517,14.44844303588123,50.39,0.9917,3.29,0.72,9.64,7
8.91,0.5392,0.3961,1.902316398344124,0.1004227105474543,13.916347821222722,33.93,0.9969,3.28,0.84,12.2,9
7.31,0.601,0.2368,2.9632771623936813,0.0595649105916894,9.645783234241446,30.6,0.9965,3.33,0.58,8.76,7
6.6,0.6368,0.2472,3.342539427492159,0.0582456262539758,25.137338157282915,26.21,0.9961,3.46,0.58,9.51,7
8.37,0.5696,0.2018,2.931577911480684,0.1207028008067204,10.833678997439256,34.43,0.9971,3.36,0.59,10.64,9
8.4,0.4068,0.2152,2.636706843060709,0.0470202227879226,10.334014243765418,25.6,0.9934,3.32,0.52,13.95,10
6.63,0.3646,0.326,2.3321843903129285,0.0658472435836173,16.65291026704519,61.14,0.9979,3.18,0.44,10.72,8
6.03,0.5609,0.2448,3.428200692733813,0.0939351832006588,10.517433242405415,42.67,0.9969,3.28,0.6,9.08,7
5.32,0.4188,0.2926,2.529244217654499,0.0863686825946363,17.067644208495643,25.0,0.9951,3.44,0.71,7.78,6
5.05,0.6044,0.2716,4.197865028683955,0.0509964791901154,22.10648036482956,45.48,0.9982,3.29,0.76,7.91,6
6.88,0.4912,0.2175,1.9920626743914545,0.0825243756052569,9.005353531798361,33.34,0.9966,3.5,0.71,11.31,8
6.13,0.6212,0.2288,4.328316165940704,0.1205624295112765,13.203573348884223,40.26,0.9962,3.41,0.59,9.75,8
9.43,0.7326,0.1762,1.3186509979259673,0.0626519310356503,12.499216535086267,28.18,0.9958,3.19,0.52,9.18,8
7.27,0.5138,0.2599,2.774008126746305,0.0490027156724187,16.41953332550349,37.84,0.9966,3.28,0.72,9.88,8
4.87,0.5084,0.274,2.580433184852497,0.0671473293837899,18.922191660998216,42.95,0.9975,3.35,0.68,9.54,7
8.9,0.6213,0.2548,1.797847526583227,0.0825472246458106,9.922112534756089,37.01,0.9917,3.4,0.54,7.99,7
7.39,0.6264,0.3197,1.146180378788089,0.0719582966823949,15.206614026149213,49.0,0.9933,3.28,0.64,11.33,8
8.05,0.6902,0.2038,3.4313315693596262,0.1006161617351864,12.207219907704964,50.3,0.996,3.25,0.54,10.81,9
8.02,0.5397,0.2723,2.500977389239868,0.1034961236509181,16.61170845628097,55.25,0.9959,3.42,0.53,12.55,9
7.56,0.4567,0.2198,3.456048566483068,0.1075491144278555,10.105304294851656,26.2,0.9939,3.38,0.52,11.51,9
7.83,0.5208,0.289,4.2850182503716665,0.0992131738362906,14.351294232601806,42.36,0.9969,3.47,0.64,8.43,8
